t,L_1,L_2,L_3
102.8994345664978,86.67,80.42,81.25
103.90108609199524,85.42,82.92,80.42
104.90294241905212,57.92,55.42,79.58
105.90502834320068,56.67,81.25,79.17
106.90626311302185,56.67,80.83,79.17
107.9085967540741,56.67,54.17,79.17
108.90952754020691,83.75,81.25,79.17
109.9119553565979,56.67,80.83,78.75
110.91275596618652,83.33,53.33,78.75
111.91583490371704,82.92,53.33,78.33
112.91752791404724,82.92,80.42,78.33
113.9190411567688,82.92,80.0,78.33
114.92037200927734,82.92,80.0,78.33
115.9229941368103,55.0,80.42,78.33
116.92543172836304,82.92,53.33,78.33
117.92725014686584,82.08,79.58,77.92
118.92962574958801,81.67,76.67,77.5
119.93212175369263,54.17,77.5,75.83
120.93448567390442,89.17,87.08,85.0
121.93668580055237,90.0,80.42,85.42
122.93849396705627,90.83,86.67,86.67
123.94051003456116,92.08,89.58,87.5
124.9435019493103,92.5,86.67,87.5
125.945472240448,95.42,92.92,90.83
126.94743227958679,97.5,94.58,92.92
127.94879674911499,93.33,93.33,93.33
128.95159101486206,99.17,96.25,93.33
129.95224738121033,98.33,95.42,92.5
130.9545464515686,83.75,80.42,92.08
131.95545721054077,93.33,96.25,94.17
132.95849013328552,93.75,93.75,95.42
133.95958805084229,94.17,94.17,95.83
134.96191787719727,106.67,102.92,100.0
135.96305871009827,107.5,103.75,100.0
136.96491646766663,96.25,99.58,96.25
137.96596574783325,93.33,93.33,93.33
138.9680449962616,96.67,92.92,90.83
139.96946454048157,80.42,90.42,87.92
140.9724907875061,91.67,86.67,87.08
141.97322869300842,91.25,82.08,86.25
142.97566723823547,88.33,85.83,83.33
143.97679901123047,86.67,84.17,82.5
144.97972512245178,82.5,80.0,82.5
145.9799234867096,82.08,80.0,82.08
146.9819688796997,80.42,85.0,82.92
147.98340392112732,87.5,83.33,83.33
148.98555994033813,87.5,81.67,82.92
149.98742055892944,86.67,80.83,82.5
150.98879718780518,86.67,84.17,82.92
151.99035692214966,87.92,85.42,83.33
152.99274897575378,87.92,83.33,83.75
153.99407482147217,80.83,85.0,82.92
154.9964873790741,85.42,82.92,81.25
155.99824333190918,80.0,80.0,80.0
157.00063729286194,80.0,80.0,80.0
158.0032114982605,83.33,81.25,79.58
159.00566053390503,83.33,80.0,80.0
160.00782465934753,56.67,80.83,79.58
161.01026582717896,83.75,81.67,80.0
162.01188826560974,83.33,81.67,79.58
163.0145344734192,55.83,54.17,79.17
164.01648807525635,56.25,80.83,79.58
165.01962184906006,56.67,80.83,79.58
166.02046942710876,55.83,80.83,79.17
167.02343463897705,82.5,80.83,78.75
168.02554774284363,82.08,80.42,78.75
169.02665424346924,82.5,80.42,79.17
170.02868247032166,56.67,80.83,79.58
171.02963495254517,82.92,81.25,79.58
172.0317783355713,82.08,80.42,78.33
173.0334177017212,81.67,53.33,78.33
174.03504943847656,82.5,80.42,79.17
175.03683376312256,82.92,80.42,79.58
176.03913855552673,56.67,81.25,79.58
177.0399124622345,83.33,81.25,79.17
178.04271149635315,82.08,80.0,78.33
179.0437617301941,81.25,79.17,77.92
180.0466206073761,81.25,78.75,77.92
181.04696989059448,77.92,68.33,72.92
182.04976344108582,76.25,73.33,73.75
183.0503706932068,75.0,76.67,75.0
184.0529568195343,76.67,76.67,76.67
185.05384421348572,80.42,78.33,78.33
186.05661582946777,81.67,80.83,81.25
187.05785083770752,83.33,91.67,83.75
188.06038188934326,65.0,60.42,63.75
189.06145095825195,95.42,84.58,81.25
190.06388545036316,101.67,99.17,97.08
191.0646255016327,0.0,102.5,100.42
192.0663070678711,53.33,79.58,77.5
193.06834268569946,82.08,80.0,77.92
194.06987118721008,80.83,78.75,76.67
195.0713493824005,79.58,73.75,74.58
196.0737326145172,67.5,64.17,62.5
197.07658576965332,53.33,65.83,70.0
198.07800722122192,83.33,73.75,73.75
199.08034491539001,65.0,63.33,61.67
200.0828733444214,85.83,83.75,83.75
201.08537125587463,95.83,93.75,90.83
202.08685517311096,99.58,97.08,99.58
203.09021043777466,106.67,103.75,101.67
204.0923249721527,110.83,106.67,103.33
205.09432911872864,1.67,105.42,101.67
206.0966248512268,108.33,104.58,100.83
207.09824299812317,104.17,93.33,95.42
208.10112142562866,101.67,96.67,91.25
209.10268664360046,70.83,75.0,72.5
210.10444808006287,69.17,70.83,69.17
211.10635995864868,75.83,67.92,72.92
212.1073830127716,85.0,80.0,95.0
213.11028790473938,93.33,97.92,95.0
214.11086058616638,101.25,98.75,95.42
215.11336255073547,101.25,98.33,95.42
216.11519575119019,101.67,99.17,95.83
217.11644434928894,102.5,99.58,96.67
218.1182005405426,102.92,100.0,97.08
219.12062573432922,96.67,93.75,97.08
220.12178349494934,102.92,100.0,97.08
221.12383389472961,103.33,94.17,97.5
222.12506008148193,103.75,100.83,97.5
223.12736201286316,104.17,101.25,98.33
224.12804675102234,96.67,101.67,98.33
225.13062810897827,106.67,95.0,98.33
226.13188004493713,106.67,102.08,98.33
227.1345932483673,104.58,101.67,98.33
228.13601565361023,106.67,102.08,99.17
229.13827395439148,106.67,102.92,99.17
230.13882613182068,106.67,95.83,99.17
231.1407117843628,0.0,0.0,106.67
232.14301586151123,108.75,108.33,116.25
233.14437890052795,130.0,122.08,122.08
234.1464705467224,130.42,125.83,122.92
235.14811325073242,131.25,126.67,122.92
236.14958381652832,120.83,126.25,122.92
237.15159344673157,131.25,126.67,124.17
238.15384554862976,131.67,120.42,123.75
239.1562943458557,125.0,121.67,125.83
240.1581470966339,133.75,121.67,125.42
241.16080474853516,107.5,129.58,125.83
242.16312980651855,106.67,127.5,129.17
243.16561269760132,106.67,129.17,129.58
244.16786813735962,107.5,132.92,129.17
245.169757604599,137.5,132.92,129.17
246.1721076965332,137.92,133.75,130.0
247.17416954040527,140.0,108.33,132.08
248.17595100402832,138.75,133.33,146.67
249.17918467521667,146.67,147.92,147.92
250.1808898448944,162.08,157.5,153.75
251.18242955207825,166.25,106.67,157.5
252.1844391822815,171.25,165.83,163.33
253.1857693195343,189.17,184.58,182.92
254.18722343444824,1.67,210.83,222.92
255.1886501312256,236.25,229.17,225.0
256.1917977333069,243.75,228.33,229.58
257.1922450065613,214.58,233.75,227.5
258.1952476501465,241.25,227.08,227.08
259.1955304145813,217.92,227.92,231.25
260.198264837265,248.75,240.0,234.17
261.19971227645874,247.08,237.92,231.67
262.20202708244324,214.58,227.08,227.92
263.20251417160034,239.58,230.0,223.75
264.204598903656,213.33,3.33,203.33
265.20611548423767,0.42,193.33,196.25
266.2088406085968,207.08,187.08,195.42
267.2091896533966,208.75,202.5,197.92
268.21158933639526,213.33,206.25,201.67
269.21344327926636,0.0,212.08,208.33
270.21513319015503,230.83,216.67,219.58
271.21699929237366,237.5,213.33,223.33
272.21893429756165,235.42,213.33,222.08
273.219655752182,235.42,213.33,222.5
274.22235107421875,240.83,229.17,235.83
275.22370624542236,249.17,213.33,236.67
276.22565174102783,257.5,249.58,244.58
277.2271571159363,246.67,252.92,241.67
278.2296760082245,255.0,245.0,237.92
279.23136353492737,215.83,232.5,211.67
280.2341606616974,223.33,213.33,207.5
281.2362401485443,203.75,187.5,190.83
282.23777532577515,190.0,200.42,206.67
283.24032187461853,218.75,212.5,208.33
284.242698431015,213.33,220.83,216.67
285.2449676990509,232.5,220.0,220.0
286.24661087989807,219.17,224.17,219.17
287.2499842643738,218.33,223.75,219.17
288.25146412849426,231.67,223.33,218.33
289.25433897972107,228.75,213.75,215.42
290.25637674331665,225.83,217.5,213.33
291.2581717967987,217.5,209.58,203.75
292.25972294807434,187.5,189.17,189.58
293.26216745376587,188.33,180.83,175.42
294.2631461620331,160.0,172.08,167.5
295.26573944091797,174.58,168.33,160.42
296.26691198349,170.0,162.92,153.75
297.2690315246582,162.08,148.33,151.67
298.2701392173767,156.25,147.08,147.08
299.2717134952545,150.0,144.58,133.75
300.2739613056183,141.25,135.83,131.25
301.2755525112152,135.42,126.67,127.08
302.2773468494415,106.67,127.5,127.5
303.27945494651794,136.25,128.33,129.17
304.28032898902893,138.75,134.58,131.25
305.2822299003601,142.92,139.17,136.67
306.2840712070465,150.42,146.67,150.42
307.2860698699951,160.0,148.33,152.08
308.2871072292328,168.75,163.75,163.33
309.2891573905945,198.33,193.33,191.25
310.2910168170929,215.83,207.08,207.08
311.2927837371826,215.0,220.42,216.25
312.29422664642334,230.0,213.33,214.17
313.2971308231354,219.58,211.25,205.0
314.2977776527405,216.25,209.17,205.0
315.2996892929077,225.83,215.0,215.0
316.3008692264557,239.17,231.25,227.08
317.3031587600708,220.42,240.0,235.42
318.3046097755432,252.5,217.08,238.75
319.30688524246216,255.0,219.17,239.17
320.3085811138153,242.5,230.83,222.5
321.3113648891449,0.0,201.67,192.92
322.31388425827026,182.5,160.0,167.08
323.315721988678,160.0,160.0,161.67
324.31828904151917,171.67,165.83,162.08
325.3204448223114,172.92,166.25,162.08
326.32239151000977,171.67,164.58,160.0
327.32516074180603,106.67,148.75,148.75
328.3267869949341,157.08,152.08,147.5
329.32965207099915,161.67,158.33,176.25
330.33125591278076,160.0,183.75,182.5
331.33423709869385,216.25,212.08,210.42
332.33629751205444,227.92,232.08,231.67
333.3370404243469,244.58,235.83,230.42
334.339825630188,240.83,216.67,225.0
335.3403124809265,234.58,218.33,218.75
336.3427016735077,225.42,216.25,211.25
337.34450006484985,220.0,205.42,206.25
338.34585309028625,2.5,208.33,202.5
339.3471710681915,211.25,203.75,198.75
340.34967064857483,208.75,200.83,195.0
341.3506979942322,193.33,183.33,175.42
342.35348677635193,162.5,153.33,145.42
343.3542182445526,132.92,126.25,114.58
344.3566195964813,108.33,110.0,110.0
345.3577847480774,117.5,109.58,109.58
346.360253572464,115.83,111.67,108.33
347.36115431785583,115.0,110.83,107.5
348.3637001514435,114.58,110.0,107.08
349.3649687767029,114.17,109.58,106.67
350.36711049079895,113.33,109.17,106.67
351.3686306476593,106.67,106.67,106.67
352.3702766895294,106.67,106.67,106.67
353.3720591068268,5.0,106.67,106.67
354.373877286911,112.08,107.5,105.42
355.37536811828613,111.67,107.5,105.0
356.37666273117065,3.33,107.08,104.58
357.37865471839905,111.25,106.67,104.58
358.38103222846985,110.83,0.0,104.58
359.38179898262024,110.83,0.0,104.17
360.38455510139465,4.17,106.67,104.17
361.38615894317627,110.42,0.0,103.75
362.38851976394653,110.42,106.67,103.75
363.3913583755493,110.42,106.67,103.75
364.3929660320282,110.0,106.67,103.75
365.3949909210205,110.0,0.0,103.33
366.3974299430847,3.33,106.67,103.33
367.3993663787842,3.33,0.0,103.33
368.4017605781555,0.0,106.67,103.33
369.4051179885864,109.58,106.25,102.92
370.4074215888977,109.58,106.25,102.92
371.40924096107483,109.58,106.25,103.33
372.4113812446594,2.92,102.92,102.92
373.41381645202637,109.58,106.25,102.92
374.4147183895111,109.58,102.92,102.92
375.41746735572815,109.17,102.5,102.92
376.41805505752563,108.75,105.42,102.5
377.42011547088623,108.75,105.42,102.08
378.42227816581726,108.75,105.42,102.08
379.4237723350525,108.33,105.42,102.08
380.42511343955994,108.33,101.67,102.08
381.42777132987976,1.67,101.67,102.08
382.4290096759796,108.33,105.0,102.08
383.4309141635895,108.33,105.0,102.08
384.43225288391113,108.33,105.42,102.08
385.43381333351135,108.75,105.42,102.5
386.4351735115051,110.83,0.83,105.83
387.4372353553772,116.25,112.92,117.5
388.4394986629486,125.0,121.67,119.17
389.4414622783661,130.83,126.67,120.0
390.4428548812866,127.5,122.08,117.92
391.44448590278625,107.08,5.0,105.0
392.44562101364136,110.83,106.67,103.75
393.4483504295349,108.33,105.42,102.08
394.4493668079376,107.5,100.83,100.83
395.45181798934937,106.67,100.0,100.0
396.45261907577515,106.67,95.83,99.17
397.45501708984375,104.58,102.08,99.17
398.4561107158661,104.17,101.67,98.75
399.4586327075958,96.67,101.25,98.33
400.459267616272,103.33,100.83,97.92
401.4619255065918,93.33,100.0,97.08
402.4644706249237,102.08,99.58,96.67
403.4661555290222,101.67,99.17,96.25
404.46897625923157,94.17,95.0,95.83
405.4705970287323,100.42,97.92,95.0
406.47345542907715,100.0,97.5,94.58
407.4755930900574,99.58,97.08,94.17
408.47786045074463,99.17,93.33,93.75
409.4796197414398,93.33,93.33,93.33
410.4815399646759,98.33,95.83,92.92
411.48371267318726,97.5,95.42,92.5
412.4863646030426,83.33,95.0,92.08
413.48835372924805,97.08,94.58,91.67
414.4906268119812,83.33,94.17,91.25
415.49156761169434,96.25,80.42,91.25
416.49480152130127,80.83,93.75,90.83
417.49555945396423,95.83,93.33,90.42
418.497437953949,80.0,92.92,90.42
419.4992892742157,95.42,92.92,90.0
420.5011065006256,95.42,92.92,90.0
421.50204038619995,95.0,90.0,90.0
422.5048780441284,95.0,90.0,90.0
423.50587344169617,95.0,92.5,89.58
424.5082776546478,95.0,88.33,89.17
425.5095365047455,80.83,88.33,89.17
426.5111680030823,80.83,92.08,89.17
427.5129930973053,94.17,91.67,88.75
428.51478099823,94.17,91.67,88.75
429.51676988601685,94.17,91.67,88.75
430.5186560153961,80.42,91.25,88.75
431.5201930999756,93.75,86.67,88.33
432.5218827724457,80.0,86.67,88.33
433.5233345031738,93.75,86.67,88.33
434.52504086494446,93.75,86.67,88.33
435.52642583847046,80.0,86.67,88.33
436.52914118766785,93.33,87.5,87.92
437.5300509929657,93.33,90.83,87.92
438.5325679779053,93.33,87.5,87.92
439.533296585083,93.33,87.5,87.92
440.5360403060913,80.0,87.08,87.92
441.5371844768524,87.92,87.08,87.92
442.5391192436218,93.33,90.42,87.5
443.54171228408813,92.92,87.08,87.92
444.5439705848694,92.92,86.67,87.5
445.5463693141937,92.92,90.42,87.5
446.5488107204437,92.92,86.67,87.5
447.55035519599915,92.92,90.42,87.5
448.5531919002533,93.33,90.42,87.92
449.5550789833069,93.33,87.5,87.92
450.5574655532837,94.17,91.67,89.17
451.55976152420044,95.0,92.5,90.0
452.5616567134857,96.25,80.0,92.92
453.5641040802002,93.33,94.17,97.92
454.56633710861206,103.75,101.67,99.17
455.56859374046326,110.0,106.67,106.67
456.5700385570526,112.08,107.92,106.67
457.571839094162,114.58,110.42,107.92
458.57320261001587,110.0,110.42,110.42
459.5753846168518,117.92,106.67,111.67
460.57668137550354,118.75,114.17,110.83
461.57913064956665,106.67,110.83,104.58
462.58019638061523,110.83,106.67,103.33
463.5826771259308,2.5,106.25,102.5
464.58382201194763,107.08,103.33,99.58
465.58558177948,95.42,95.42,95.42
466.58731055259705,99.58,97.08,93.75
467.5890004634857,99.17,96.25,93.33
468.59071254730225,99.17,96.67,93.33
469.5930664539337,98.75,95.83,92.92
470.5935878753662,97.5,94.58,91.25
471.59637236595154,96.25,80.0,90.42
472.5975134372711,95.83,93.33,90.42
473.59937953948975,95.83,90.0,90.0
474.6002526283264,80.0,92.92,90.0
475.60342025756836,95.83,90.0,90.0
476.6036739349365,80.0,93.33,90.42
477.6067805290222,96.25,93.75,90.83
478.60721039772034,96.67,80.83,91.25
479.60975217819214,97.5,94.58,92.08
480.6116292476654,98.75,93.33,93.33
481.61339139938354,100.83,95.0,95.83
482.61455273628235,103.33,100.83,97.92
483.61686515808105,109.17,0.0,105.0
484.6192977428436,122.5,119.58,118.33
485.6215023994446,109.58,132.5,129.58
486.62410712242126,138.75,133.75,129.58
487.62635135650635,135.42,130.42,127.08
488.62871527671814,138.75,108.33,132.92
489.63088607788086,149.17,145.0,141.67
490.63290190696716,149.17,143.75,130.83
491.63498878479004,138.75,132.08,127.08
492.637708902359,125.0,118.75,108.75
493.63946890830994,107.92,111.25,107.92
494.6416611671448,115.42,110.83,107.92
495.64431405067444,110.83,113.33,114.17
496.6467282772064,121.67,117.5,115.0
497.6478114128113,120.83,125.83,124.17
498.650349855423,143.33,133.33,138.33
499.6509892940521,156.25,152.5,149.58
500.65313506126404,110.0,160.0,157.08
501.65431094169617,168.33,107.5,157.5
502.6566882133484,160.42,147.08,147.92
503.6580264568329,133.33,142.5,136.25
504.6598150730133,144.17,139.58,136.25
505.6619408130646,133.33,138.33,130.0
506.66375064849854,106.67,132.5,128.33
507.6649737358093,135.0,130.42,126.67
508.66658759117126,137.08,132.92,130.0
509.6680326461792,139.17,107.5,130.83
510.6705174446106,137.5,132.5,128.75
511.67142391204834,110.0,106.67,131.67
512.6743371486664,139.58,134.58,130.42
513.6758069992065,131.25,125.42,120.42
514.6769690513611,119.58,114.17,110.0
515.6785893440247,107.08,107.5,107.92
516.681134223938,108.75,108.33,108.75
517.6825242042542,117.5,113.75,111.67
518.6839025020599,121.67,107.5,140.83
519.6855194568634,148.75,146.25,144.58
520.6876153945923,106.67,155.0,155.42
521.6887993812561,164.58,158.33,153.75
522.69109416008,160.83,155.42,151.25
523.6922533512115,161.25,149.17,152.92
524.6944885253906,161.67,150.0,152.5
525.6969530582428,160.83,155.0,150.42
526.6990067958832,154.58,149.17,144.17
527.7011482715607,133.33,106.67,126.67
528.7036232948303,106.67,128.33,124.17
529.7058870792389,113.33,122.08,114.17
530.7080545425415,121.25,115.83,112.08
531.7107813358307,113.33,108.33,106.67
532.7125668525696,109.17,105.83,102.5
533.7145891189575,0.42,100.0,100.0
534.716733455658,0.0,102.5,99.58
535.7197761535645,106.67,95.83,99.58
536.7209415435791,0.0,102.5,99.58
537.7241756916046,106.67,95.83,99.58
538.7250063419342,0.0,102.5,99.17
539.7271721363068,104.17,101.67,98.75
540.7285630702972,103.75,101.25,98.33
541.7308144569397,103.33,100.83,97.92
542.7318217754364,103.33,94.17,97.92
543.7340934276581,96.67,100.83,97.92
544.7356860637665,102.92,100.42,97.5
545.7374722957611,102.92,93.33,97.5
546.7391068935394,102.92,100.42,97.5
547.7414600849152,102.92,100.0,97.5
548.7416129112244,93.75,93.33,97.08
549.7449431419373,102.5,100.0,97.08
550.7457702159882,102.5,93.33,97.08
551.7475960254669,93.75,100.0,97.5
552.7492196559906,102.92,93.33,97.08
553.7515742778778,102.92,93.33,97.08
554.7525866031647,102.92,93.33,97.5
555.7545576095581,102.92,93.33,97.5
556.755823135376,102.92,93.75,97.92
557.7578492164612,103.33,93.33,97.5
558.7593703269958,103.33,100.42,97.5
559.7613062858582,96.67,100.83,97.92
560.7626390457153,97.08,100.83,97.92
561.7653300762177,103.75,100.83,97.92
562.7662665843964,97.08,101.25,97.92
563.7683916091919,103.75,94.58,97.92
564.769599199295,103.75,101.25,98.33
565.7719693183899,104.17,101.25,98.33
566.7744605541229,104.17,93.75,98.75
567.7768838405609,96.67,101.67,98.33
568.778783082962,104.58,101.67,98.75
569.7812869548798,104.58,102.08,98.75
570.7829401493073,106.67,95.42,99.58
571.7856135368347,106.67,95.83,99.58
572.7872967720032,106.67,95.83,99.58
573.7897660732269,106.67,102.92,100.42
574.7926440238953,106.67,103.33,100.0
575.7942163944244,107.08,100.42,100.42
576.7966771125793,0.83,104.17,100.83
577.7987701892853,107.92,104.58,101.25
578.8013734817505,108.33,101.67,101.67
579.8025236129761,108.75,105.42,102.08
580.8046729564667,109.58,102.92,102.92
581.8065361976624,110.42,106.67,103.75
582.8080151081085,111.25,0.0,105.0
583.8094856739044,106.67,108.33,107.5
584.8119232654572,106.67,110.42,109.58
585.8133473396301,116.67,109.17,109.58
586.8153963088989,117.08,112.08,109.17
587.8168385028839,114.58,109.58,106.67
588.8186736106873,112.08,107.5,105.42
589.8201110363007,111.67,0.0,105.42
590.8221864700317,5.0,107.5,106.67
591.8234374523163,112.08,106.67,106.67
592.8261458873749,112.92,108.33,106.67
593.8267381191254,112.92,106.67,106.67
594.829354763031,106.67,108.33,106.67
595.8309020996094,112.92,106.67,106.67
596.8327031135559,113.33,106.67,106.67
597.8340933322906,106.67,106.67,108.33
598.8357543945312,115.42,110.83,108.33
599.8377737998962,115.83,108.33,108.75
600.8393371105194,117.5,113.33,110.83
601.8405423164368,122.08,114.17,115.83
602.8428227901459,130.42,127.5,125.83
603.8446769714355,143.33,139.17,136.67
604.8468790054321,151.25,147.5,144.58
605.8479359149933,154.58,150.0,145.83
606.8503534793854,135.0,146.25,141.67
607.8524742126465,141.25,106.67,130.0
608.8545844554901,113.33,108.33,115.42
609.8565258979797,122.08,117.5,114.58
610.8590033054352,108.33,117.92,115.0
611.8608024120331,122.08,117.08,113.75
612.8635647296906,117.92,112.5,109.17
613.8651971817017,114.17,109.58,106.67
614.8675043582916,113.33,108.75,106.67
615.8699867725372,112.5,107.92,106.67
616.8719034194946,111.67,0.0,105.0
617.8746056556702,111.25,106.67,105.0
618.8761622905731,4.17,0.0,104.17
619.8784532546997,3.33,106.67,104.17
620.8797106742859,3.75,106.67,103.75
621.8831663131714,110.42,106.67,103.75
622.8837497234344,110.42,106.67,103.75
623.8858919143677,110.0,106.67,103.33
624.8866105079651,0.0,106.67,103.33
625.8891654014587,0.0,106.25,103.33
626.8908631801605,109.58,103.33,103.33
627.893447637558,109.58,106.25,103.33
628.8945496082306,109.58,106.25,103.33
629.8956892490387,0.0,106.25,103.33
630.8973917961121,109.58,106.25,103.33
631.8997695446014,109.58,106.25,102.92
632.9008991718292,109.58,103.33,103.33
633.9037330150604,109.58,103.33,103.33
634.904584646225,109.58,106.25,103.33
635.9066994190216,109.58,106.25,103.33
636.9075872898102,109.58,106.25,103.33
637.9105834960938,109.58,106.25,103.75
638.9108746051788,0.0,106.25,103.33
639.9137470722198,109.58,106.25,103.33
640.9151103496552,109.58,106.25,103.33
641.9171011447906,109.58,106.25,103.33
642.9186990261078,109.17,106.25,103.33
643.9210593700409,109.17,106.25,103.33
644.9215295314789,109.17,106.25,103.75
645.9241046905518,109.17,103.33,103.33
646.9258258342743,109.58,106.25,103.33
647.9277923107147,0.0,106.25,103.33
648.9296298027039,109.58,106.25,103.75
649.9320337772369,109.58,106.67,103.33
650.9342758655548,109.58,106.67,104.17
651.9361960887909,110.0,106.67,103.75
652.9379980564117,3.33,106.67,103.75
653.9403975009918,110.0,106.67,103.75
654.9431438446045,3.33,106.67,103.75
655.9454090595245,110.0,106.67,104.17
656.9475071430206,110.0,106.67,104.17
657.949303150177,3.33,106.67,103.75
658.9525461196899,110.0,106.67,104.17
659.9546840190887,110.0,106.67,103.75
660.9563138484955,110.0,106.67,103.75
661.9575443267822,3.33,106.67,104.17
662.9598753452301,110.0,106.67,104.17
663.9609415531158,110.0,106.67,103.75
664.9637818336487,110.0,106.67,104.17
665.964569568634,110.42,106.67,104.17
666.9670579433441,110.42,106.67,104.17
667.9685397148132,110.83,106.67,104.17
668.9704377651215,4.17,106.67,104.58
669.9719376564026,111.25,106.67,104.58
670.9743218421936,111.67,107.08,105.0
671.9749662876129,5.0,106.67,106.67
672.9774699211121,112.08,107.92,105.83
673.9787294864655,112.5,107.92,106.67
674.9807162284851,112.92,108.33,106.67
675.9820172786713,113.33,108.75,106.67
676.9841425418854,113.75,109.17,106.67
677.9855198860168,114.17,109.58,106.67
678.9879858493805,115.0,110.0,107.08
679.9892063140869,115.0,110.42,107.5
680.991482257843,107.5,110.83,107.92
681.9926700592041,115.83,111.25,108.33
682.9951331615448,116.25,111.67,108.75
683.9958927631378,116.67,112.08,109.17
684.998542547226,117.08,109.17,109.58
685.9990911483765,117.5,112.92,110.0
687.0016250610352,117.5,112.92,110.0
688.0028760433197,117.92,113.33,110.42
689.0053639411926,118.33,113.75,110.83
690.007187128067,118.33,113.75,110.83
691.0096106529236,118.75,114.17,111.25
692.0121448040009,119.17,114.17,111.25
693.0144135951996,119.17,114.58,111.67
694.016604423523,119.58,115.0,112.5
695.0182912349701,120.0,115.42,112.5
696.0211198329926,120.0,115.42,112.5
697.0225038528442,120.42,115.83,113.75
698.0252659320831,120.83,116.25,113.33
699.0272030830383,121.25,116.67,113.75
700.0301218032837,121.25,117.08,113.75
701.0320403575897,106.67,117.08,115.0
702.0341274738312,122.08,117.5,114.58
703.0354955196381,122.5,117.92,115.0
704.0379774570465,122.92,118.33,115.83
705.0385112762451,122.92,118.33,115.42
706.041647195816,122.92,118.75,116.25
707.0426473617554,123.33,118.75,115.83
708.0446081161499,123.33,119.17,116.67
709.0456891059875,123.33,119.17,116.25
710.0486516952515,123.33,119.17,116.67
711.0492415428162,123.33,119.17,116.67
712.0511662960052,123.33,118.75,116.25
713.0529601573944,123.33,118.75,115.83
714.0554192066193,122.92,118.75,115.83
715.0561561584473,122.92,118.75,115.83
716.0589649677277,122.5,118.33,115.42
717.0598750114441,121.67,117.5,114.58
718.0617618560791,120.42,116.25,113.33
719.0636382102966,120.0,115.83,112.92
720.0651807785034,119.58,115.42,112.5
721.0670855045319,119.58,115.42,112.5
722.0688445568085,119.17,115.0,112.08
723.0701410770416,119.17,114.58,112.08
724.0724730491638,118.75,114.58,111.67
725.0740766525269,118.33,114.17,111.25
726.0754055976868,117.92,113.75,110.83
727.0770931243896,117.92,113.33,110.83
728.0794749259949,117.5,113.33,110.42
729.0805377960205,117.08,112.5,109.58
730.0823140144348,115.42,111.25,108.33
731.0852491855621,113.75,109.17,106.67
732.0870499610901,112.5,108.33,106.67
733.0894656181335,112.08,107.5,105.42
734.0917105674744,111.25,105.42,97.5
735.0930554866791,68.75,72.08,68.75
736.0963819026947,59.58,60.0,59.58
737.0983765125275,57.08,57.5,57.92
738.0998957157135,57.08,57.08,57.08
739.1026346683502,56.25,56.25,56.67
740.1050245761871,56.67,56.67,57.08
741.107351064682,57.08,57.5,57.92
742.1096925735474,57.5,57.92,58.33
743.111617565155,57.5,57.92,57.92
744.1122236251831,57.92,57.92,58.75
745.1143436431885,57.5,57.92,57.92
746.1164865493774,57.5,57.92,58.33
747.1182634830475,57.5,57.5,57.92
748.1196970939636,57.5,57.92,58.33
749.1224021911621,57.5,57.5,57.92
750.1232559680939,57.08,57.08,57.5
751.1255848407745,57.08,57.5,57.92
752.1265730857849,58.33,58.33,58.75
753.1292219161987,62.08,62.92,64.17
754.1298551559448,86.25,90.42,95.0
755.132964849472,112.92,108.75,106.67
756.1336579322815,112.5,107.92,106.67
757.1366832256317,112.5,107.92,106.67
758.137663602829,112.5,106.67,106.67
759.1395440101624,113.33,109.17,106.67
760.1402456760406,113.33,109.17,106.67
761.1430876255035,113.33,108.75,106.67
762.1437129974365,113.33,106.67,106.67
763.1461727619171,114.17,110.0,107.5
764.1479709148407,114.58,110.42,107.92
765.1503384113312,114.58,110.0,107.5
766.1511662006378,114.58,110.42,107.92
767.152988910675,115.0,110.42,108.75
768.1547882556915,115.42,110.83,108.33
769.1566441059113,115.42,111.25,108.75
770.1576356887817,115.83,111.67,109.17
771.1604807376862,115.83,111.67,109.17
772.1625263690948,106.67,112.08,110.0
773.1650929450989,116.25,112.08,109.58
774.1670877933502,116.67,112.5,110.0
775.1694393157959,117.08,112.92,110.42
776.1720178127289,117.08,112.92,110.42
777.1740760803223,119.58,115.42,113.75
778.1765003204346,120.42,116.25,113.33
779.1785118579865,120.83,116.67,115.0
780.1801717281342,121.25,117.08,114.58
781.1830077171326,121.25,117.08,114.58
782.1847350597382,121.25,117.08,114.58
783.187155008316,106.67,116.67,114.17
784.1895799636841,120.42,116.25,113.75
785.1901161670685,120.83,116.67,114.17
786.19278383255,107.92,117.08,114.58
787.1942069530487,122.08,117.92,115.42
788.1966302394867,122.5,117.92,115.0
789.1971206665039,122.08,117.5,115.0
790.1995820999146,121.67,117.5,114.58
791.2010045051575,122.08,117.5,115.0
792.2034282684326,122.08,113.33,115.0
793.2048683166504,122.08,117.08,115.0
794.2062878608704,121.67,117.5,115.0
795.2077279090881,122.5,118.33,115.42
796.209832906723,122.5,117.92,115.42
797.2114017009735,122.92,118.33,115.83
798.2137150764465,108.33,115.0,115.42
799.2147619724274,122.5,118.33,115.42
800.2171714305878,122.5,118.33,115.42
801.2185950279236,122.5,118.33,115.42
802.2207834720612,123.33,119.17,116.67
803.221794128418,124.58,120.83,118.33
804.2242217063904,128.75,125.0,122.92
